name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cerdanyola del valles,2021-11-29,13.2,1.4,7.2,13.2,-1.1,5.6,0.9,66,0,0,0,,0,0,39,18.6,291.7,1011.3,19.2,10.5,29,2.6,2,,2021-11-29T07:56:23,2021-11-29T17:22:57,0.84,Clear,Clear conditions throughout the day.,clear-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-11-30,14,3.1,7.6,14,3.1,7.4,3.7,77.1,0,0,0,,0,0,16,7.5,295,1023.6,59.5,10.4,33.8,2.9,2,,2021-11-30T07:57:27,2021-11-30T17:22:38,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-12-01,13.2,4.4,8.4,13.2,3.6,7.7,4.9,79.6,0.785,100,12.5,rain,0,0,30.1,22.6,282.5,1016,36.4,10.4,39.3,3.3,2,,2021-12-01T07:58:30,2021-12-01T17:22:20,0.9,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-02,13.1,5.7,9.9,13.1,3.3,9.4,2.7,65.1,0.306,100,20.83,rain,0,0,23.3,16.4,301.1,1006.8,52.3,10.4,23.3,2.1,1,,2021-12-02T07:59:32,2021-12-02T17:22:05,0.94,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-12-03,13,1.6,6.9,13,0.4,6.2,-0.2,62.6,0,0,0,,0,0,25.9,14.2,288.4,1015.1,23.2,10.5,22.5,1.8,1,,2021-12-03T08:00:33,2021-12-03T17:21:52,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-04,15.8,4.8,10.5,15.8,3.7,10,4.7,68.6,0,0,0,,0,0,38.6,23.4,274.3,1014.7,15.4,10.5,27.2,2.2,2,,2021-12-04T08:01:33,2021-12-04T17:21:41,0,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-05,11.2,6.6,8.8,11.2,4.5,7,0.7,57.6,0,0,0,,0,0,52.5,34.7,286.1,1010.5,18.8,10.5,27.3,2.5,2,,2021-12-05T08:02:31,2021-12-05T17:21:33,0.04,Clear,Clear conditions throughout the day.,clear-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-12-06,13.2,4,7.9,13.2,2.1,6.7,-0.1,58.2,0,0,0,,0,0,27.6,18.5,272.2,1016,22.7,10.5,27.8,2.4,2,,2021-12-06T08:03:29,2021-12-06T17:21:27,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-12-07,15.7,3,9.3,15.7,2.4,9.1,5.3,77.5,0,0,0,,0,0,28.7,14.4,261.3,1015.3,47,10.5,21.6,1.9,1,,2021-12-07T08:04:25,2021-12-07T17:21:24,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,C8593,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-08,12.6,7.3,10.9,12.6,4.4,10.2,1.7,54.4,0,0,0,,0,0,62.5,37.1,274.1,1005.5,34.2,10.5,20.3,1.7,1,,2021-12-08T08:05:19,2021-12-08T17:21:23,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-12-09,11.1,4.4,7.5,11.1,0.3,5.1,0.5,61.6,0,0,0,,0,0,40.7,25.6,282.9,1011.6,53.5,10.5,34.3,3,1,,2021-12-09T08:06:12,2021-12-09T17:21:24,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-10,16.2,7.7,12.3,16.2,5.6,11.9,5.5,64.4,0,0,0,,0,0,61.3,34.8,285.7,1007.1,51.1,10.5,37.9,3.3,2,,2021-12-10T08:07:04,2021-12-10T17:21:28,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-11,13.2,2.1,7.2,13.2,0.7,6.4,3.8,80.1,0,0,0,,0,0,16.1,13.6,332.1,1016.9,39.9,10.5,23.8,2,2,,2021-12-11T08:07:53,2021-12-11T17:21:34,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-12-12,15.3,5.7,9.5,15.3,4.1,9.3,5.8,78.7,0,0,0,,0,0,17,11,304.5,1025,31.7,10.4,14.5,1.2,1,,2021-12-12T08:08:42,2021-12-12T17:21:42,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-13,16,3.1,8.4,16,0.8,8,5.9,85.2,0,0,0,,0,0,22.7,12,286.9,1025.6,16.8,10.2,18.3,1.6,1,,2021-12-13T08:09:28,2021-12-13T17:21:52,0.31,Clear,Clear conditions throughout the day.,clear-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-14,16.4,2.8,7.7,16.4,1.5,7.3,5.2,85.6,0.015,100,4.17,rain,0,0,17.3,8.7,322.6,1025.9,27.3,8.2,18.3,1.7,1,,2021-12-14T08:10:13,2021-12-14T17:22:05,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-15,16,2.4,7.6,16,0.7,7.1,3.7,78.7,0,0,0,,0,0,15.8,8.6,319.3,1026.2,26.7,10.4,18.4,1.6,1,,2021-12-15T08:10:56,2021-12-15T17:22:21,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-16,14.4,2.5,7.2,14.4,0.3,6.5,4.5,83.9,0,0,0,,0,0,17.2,11,308.4,1028.6,17.7,9.4,22.1,1.9,1,,2021-12-16T08:11:38,2021-12-16T17:22:38,0.41,Clear,Clear conditions throughout the day.,clear-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-17,13.4,4,8.7,13.4,2.9,8.5,6.2,85.3,0,0,0,,0,0,16,9,31.7,1029.6,49.6,7.6,30.9,2.7,2,,2021-12-17T08:12:17,2021-12-17T17:22:58,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-18,13.5,2,7.1,13.5,0.1,6.6,4.5,85,0,0,0,,0,0,16.5,8.3,344.2,1029,15.1,7,17.3,1.4,1,,2021-12-18T08:12:55,2021-12-18T17:23:20,0.48,Clear,Clear conditions throughout the day.,clear-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-19,13.5,1.3,6.7,13.5,-0.8,6.2,4.3,85.8,0,0,0,,0,0,22.4,10.1,278.6,1026.4,8.3,7.1,20,1.9,1,,2021-12-19T08:13:30,2021-12-19T17:23:45,0.5,Clear,Clear conditions throughout the day.,clear-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-12-20,13.3,0.7,5.9,13.3,0.7,5.7,1.6,75.9,0,0,0,,0,0,24.5,16,288.6,1020.2,27.1,10.4,16.6,1.3,1,,2021-12-20T08:14:04,2021-12-20T17:24:11,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,C8593,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-21,12.6,0.2,6.7,12.6,0,6.5,4.2,84.6,0,0,0,,0,0,21.3,11.8,57.7,1019.6,46,9.4,29.9,2.5,1,,2021-12-21T08:14:35,2021-12-21T17:24:40,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-22,10.2,7.9,9.1,10.2,6.9,9,7.8,91.6,0.148,100,8.33,rain,0,0,14.4,7.8,24.7,1021.1,99.5,5.1,14.9,1.2,1,,2021-12-22T08:15:05,2021-12-22T17:25:11,0.61,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-23,13.2,9,10.6,13.2,9,10.6,9.6,93.4,0.021,100,4.17,rain,0,0,23.7,10.3,263.6,1019.9,70.2,5.3,17.6,1.5,1,,2021-12-23T08:15:32,2021-12-23T17:25:44,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-24,14.4,7.7,11,14.4,7.7,11,9.8,92.6,0.074,100,4.17,rain,0,0,25,9.2,256,1013,64.8,5.5,26.8,2.2,2,,2021-12-24T08:15:57,2021-12-24T17:26:19,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-25,17.2,9.1,12.7,17.2,8,12.6,8.8,78.8,0.01,100,4.17,rain,0,0,27.1,14.6,263.2,1006,28.2,8.9,25.5,2.2,1,,2021-12-25T08:16:20,2021-12-25T17:26:56,0.71,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-26,16.9,6.3,11.1,16.9,4.7,11,6.9,76.2,0,0,0,,0,0,22.7,12.9,277.6,1008.5,48.6,10.5,30.7,2.7,1,,2021-12-26T08:16:41,2021-12-26T17:27:35,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-27,18.9,10.3,14.4,18.9,10.3,14.4,7.9,65.8,0,0,0,,0,0,42.6,30.3,269.3,1008.4,52.7,10.5,25.7,2.1,1,,2021-12-27T08:17:00,2021-12-27T17:28:16,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-12-28,18.3,13,15.6,18.3,13,15.6,7.9,60.3,0,0,0,,0,0,28.9,25.6,277.7,1014,38.5,10.5,27.8,2.3,1,,2021-12-28T08:17:16,2021-12-28T17:28:59,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-12-29,19.2,9.7,14.4,19.2,9.5,14.4,8.6,68.8,0,0,0,,0,0,27.7,19.4,303.2,1019.3,52.3,10.5,27.6,2.3,1,,2021-12-29T08:17:31,2021-12-29T17:29:44,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-30,20.6,7.6,12.2,20.6,7.2,12.1,8.3,78.7,0,0,0,,0,0,17.8,8.1,319,1022.6,11.1,10.5,22.4,2.1,1,,2021-12-30T08:17:42,2021-12-30T17:30:30,0.89,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-12-31,17.9,5.5,10.1,17.9,5,9.8,6.7,80.8,0.01,100,4.17,rain,0,0,16.9,8.5,322,1025.8,24.5,10.2,21.5,2,1,,2021-12-31T08:17:52,2021-12-31T17:31:19,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
