tempC,Q-Enginyeria (Cos Central) [kWh] [Q-Enginyeria],date,WindGustKmph,windspeedMiles,winddirDegree,visibility,cloudcover,time,weatherCode,DewPointC,HeatIndexC,precipMM,pressure,humidity,FeelsLikeC,WindChillC,Q-Enginyeria (Química) [kWh] [Q-Enginyeria],Q-Enginyeria (Espina 4) [kWh] [Q-Enginyeria],windspeedKmph,uvIndex
18,48.70,2022-07-04,14,4,137,10,78,22.0,176,14,18,0.1,1024,90,18,18,148.93,2.99,6,1
17,42.73,2022-07-04,14,3,241,10,9,23.0,113,14,17,0.0,1024,90,17,17,148.00,2.13,6,1
17,41.73,2022-07-05,14,3,345,10,9,0.0,113,13,17,0.0,1024,91,17,17,142.40,2.14,5,1
16,42.00,2022-07-05,14,3,331,10,7,1.0,113,13,16,0.0,1024,87,16,16,141.47,2.11,4,1
15,41.23,2022-07-05,14,2,317,10,5,2.0,113,12,15,0.0,1024,83,15,15,141.07,2.14,3,1
15,41.50,2022-07-05,13,1,303,10,4,3.0,113,12,15,0.0,1023,80,15,15,138.93,2.14,2,1
14,43.07,2022-07-05,14,2,289,10,4,4.0,113,11,14,0.0,1024,79,14,14,138.53,2.37,3,1
14,51.10,2022-07-05,15,2,274,10,5,5.0,113,11,14,0.0,1024,79,15,15,138.60,3.53,3,1
14,68.00,2022-07-05,18,2,260,10,5,6.0,113,11,14,0.0,1024,78,14,14,217.40,4.38,4,4
14,131.93,2022-07-05,18,3,251,10,7,7.0,113,7,14,0.0,1023,65,15,15,429.67,9.13,5,4
18,150.70,2022-07-05,15,4,242,10,9,8.0,113,10,18,0.0,1023,53,18,18,461.87,8.24,6,5
20,178.43,2022-07-05,12,5,233,10,11,9.0,113,6,20,0.0,1022,40,20,20,442.13,9.01,8,5
21,194.60,2022-07-05,18,4,233,10,8,10.0,113,5,21,0.0,1021,36,21,21,464.60,10.42,6,6
22,196.20,2022-07-05,16,4,233,10,6,11.0,113,4,23,0.0,1021,31,23,22,468.27,10.20,6,6
24,194.00,2022-07-05,25,5,233,10,3,12.0,113,3,24,0.0,1021,27,24,24,534.47,10.00,8,6
25,190.63,2022-07-05,22,4,227,10,70,13.0,176,6,25,0.1,1021,30,25,25,496.67,9.95,7,5
26,173.20,2022-07-05,21,3,220,10,85,14.0,356,9,26,1.6,1021,34,26,26,482.20,9.68,6,6
27,171.47,2022-07-05,20,5,213,10,87,15.0,299,11,27,0.8,1021,37,27,27,480.80,10.41,8,6
26,154.60,2022-07-05,23,5,194,10,79,16.0,305,12,26,1.2,1021,44,26,26,476.00,9.85,8,6
25,147.70,2022-07-05,22,6,174,10,81,17.0,176,13,26,0.3,1021,50,26,25,518.73,8.35,9,5
23,132.87,2022-07-05,19,6,155,10,71,18.0,299,14,25,0.5,1021,57,25,23,532.13,7.31,9,1
21,61.87,2022-07-05,18,6,106,10,73,19.0,299,14,21,0.9,1023,69,21,21,191.60,3.36,10,1
19,50.20,2022-07-05,14,6,57,9,75,20.0,176,15,19,0.3,1024,81,19,19,154.07,3.36,10,1
17,50.50,2022-07-05,15,6,9,9,77,21.0,119,16,17,0.0,1026,93,17,17,150.40,3.40,10,1
17,45.43,2022-07-05,12,5,103,8,79,22.0,119,15,17,0.0,1026,88,17,17,146.47,2.87,8,1
17,40.50,2022-07-05,14,4,198,8,80,23.0,119,14,17,0.0,1026,83,17,17,146.53,2.04,6,1
16,40.23,2022-07-06,13,2,293,7,82,0.0,119,14,16,0.0,1025,78,16,16,138.53,2.14,4,1
16,39.77,2022-07-06,12,2,201,8,58,1.0,116,13,16,0.0,1024,75,16,16,137.40,2.01,3,1
16,40.00,2022-07-06,12,2,110,9,35,2.0,116,13,16,0.0,1024,73,16,16,139.40,2.04,3,1
16,39.00,2022-07-06,11,1,18,10,11,3.0,113,12,16,0.0,1023,70,16,16,136.07,2.01,2,1
15,40.80,2022-07-06,11,2,105,10,15,4.0,113,12,15,0.0,1023,72,15,15,134.93,2.20,3,1
15,50.13,2022-07-06,11,2,192,10,19,5.0,113,10,15,0.0,1024,75,16,16,135.53,3.45,3,1
15,76.03,2022-07-06,12,2,279,10,23,6.0,113,11,15,0.0,1024,77,15,15,225.60,4.59,4,5
16,134.40,2022-07-06,14,3,280,10,73,7.0,176,11,16,0.2,1024,75,16,16,440.07,9.18,5,4
17,154.97,2022-07-06,16,4,281,10,41,8.0,116,12,17,0.0,1024,72,17,17,473.73,8.67,6,5
17,185.67,2022-07-06,14,5,282,10,49,9.0,116,12,17,0.0,1024,70,17,17,536.80,9.17,8,5
18,194.53,2022-07-06,14,4,258,10,59,10.0,176,11,18,0.3,1024,67,18,18,503.00,9.91,6,4
19,192.63,2022-07-06,16,3,234,9,68,11.0,119,14,19,0.0,1024,64,19,19,498.63,9.69,5,4
19,185.20,2022-07-06,13,3,210,9,77,12.0,119,13,19,0.0,1024,61,19,19,591.17,9.73,4,4
21,182.70,2022-07-06,9,2,246,9,57,13.0,299,11,21,0.5,1023,55,21,21,576.20,9.65,3,5
21,172.00,2022-07-06,8,2,281,10,77,14.0,305,14,21,1.0,1022,48,21,21,528.60,8.54,3,5
22,163.69,2022-07-06,9,1,316,10,78,15.0,356,14,24,1.9,1021,41,22,22,504.51,8.26,2,5
21,148.91,2022-07-06,11,2,239,10,74,16.0,305,14,21,1.1,1021,50,21,21,523.09,8.09,3,5
20,141.70,2022-07-06,12,2,162,10,61,17.0,176,15,20,0.3,1021,58,20,20,559.20,8.16,3,5
20,126.40,2022-07-06,14,2,85,10,84,18.0,119,15,20,0.0,1021,66,20,20,479.80,7.54,4,1
19,59.70,2022-07-06,16,3,173,10,73,19.0,176,14,19,0.1,1022,75,19,19,175.20,3.52,5,1
16,48.67,2022-07-06,17,4,260,10,62,20.0,299,13,16,0.6,1024,85,16,16,174.00,3.38,6,1
15,48.03,2022-07-06,19,5,347,10,51,21.0,176,13,15,0.1,1025,94,15,15,166.40,3.45,8,1
15,44.50,2022-07-06,19,5,351,10,58,22.0,176,13,15,0.1,1025,92,15,15,158.40,3.08,8,1
14,41.30,2022-07-06,19,5,355,9,64,23.0,176,12,14,0.1,1026,91,14,14,144.00,2.11,8,1
13,40.50,2022-07-07,15,5,359,9,71,0.0,176,11,13,0.2,1026,90,13,13,140.40,2.13,8,1
13,39.63,2022-07-07,19,5,358,9,56,1.0,116,11,13,0.0,1025,89,12,12,136.74,2.13,8,1
12,40.00,2022-07-07,18,5,357,10,41,2.0,116,10,12,0.0,1025,88,11,11,139.66,2.15,8,1
12,40.27,2022-07-07,18,5,356,10,26,3.0,116,10,12,0.0,1025,87,11,11,139.60,2.11,8,1
11,41.20,2022-07-07,20,5,355,10,44,4.0,116,9,11,0.0,1025,87,10,10,137.80,2.20,8,1
11,49.00,2022-07-07,21,5,355,10,62,5.0,119,8,11,0.0,1025,86,10,10,137.80,3.41,8,1
11,72.60,2022-07-07,23,5,354,10,80,6.0,119,10,11,0.0,1025,86,10,10,212.00,4.71,8,3
12,130.21,2022-07-07,23,5,350,10,56,7.0,116,8,12,0.0,1025,78,12,12,419.60,9.38,8,4
14,149.49,2022-07-07,20,5,346,10,33,8.0,116,9,14,0.0,1024,69,14,14,449.80,9.42,8,4
17,175.00,2022-07-07,20,5,341,10,9,9.0,113,9,17,0.0,1024,61,17,17,486.20,10.08,8,5
18,183.60,2022-07-07,22,6,340,10,7,10.0,113,8,18,0.0,1024,53,18,18,512.20,10.21,9,5
20,181.90,2022-07-07,23,6,338,10,5,11.0,113,7,20,0.0,1024,46,20,20,530.00,9.77,9,5
22,183.20,2022-07-07,24,6,336,10,3,12.0,113,7,24,0.0,1023,38,22,22,534.60,9.96,10,6
22,174.30,2022-07-07,24,6,336,10,2,13.0,113,6,24,0.0,1023,35,22,22,557.80,9.89,10,6
22,165.50,2022-07-07,25,6,336,10,1,14.0,113,5,24,0.0,1023,33,24,22,569.00,8.89,10,6
23,159.70,2022-07-07,25,6,336,10,0,15.0,113,4,24,0.0,1023,30,24,23,568.80,9.64,10,6
22,148.40,2022-07-07,25,6,337,10,0,16.0,113,5,24,0.0,1024,34,24,22,558.60,9.53,10,6
22,146.10,2022-07-07,24,6,338,10,0,17.0,113,6,24,0.0,1024,37,22,22,581.60,8.86,10,6
21,126.10,2022-07-07,24,6,339,10,0,18.0,113,7,21,0.0,1024,41,21,21,512.00,7.69,10,1
19,64.40,2022-07-07,24,6,343,10,2,19.0,113,8,19,0.0,1025,53,19,19,173.40,3.43,10,1
17,51.30,2022-07-07,23,6,348,10,4,20.0,113,8,17,0.0,1026,64,17,17,150.00,3.36,10,1
15,49.10,2022-07-07,24,6,352,10,6,21.0,113,9,15,0.0,1027,76,14,14,148.20,3.44,10,1
14,46.50,2022-07-07,24,6,352,10,9,22.0,113,9,14,0.0,1028,79,13,13,146.20,2.99,10,1
13,41.20,2022-07-07,24,7,351,10,11,23.0,113,9,13,0.0,1028,82,12,12,143.80,2.09,11,1
12,41.80,2022-07-08,25,7,351,10,14,0.0,113,9,12,0.0,1028,85,11,11,137.40,2.16,11,1
11,41.00,2022-07-08,25,7,351,10,14,1.0,113,9,11,0.0,1028,86,10,10,135.60,2.12,11,1
10,40.50,2022-07-08,26,7,351,10,14,2.0,113,8,10,0.0,1027,87,8,8,134.00,2.13,11,1
9,40.20,2022-07-08,27,7,352,10,14,3.0,113,8,9,0.0,1027,88,8,8,135.80,2.13,11,1
10,40.70,2022-07-08,27,7,352,10,21,4.0,113,8,10,0.0,1027,90,8,8,133.20,2.11,11,1
9,47.24,2022-07-08,29,7,352,10,28,5.0,116,8,9,0.0,1027,92,7,7,133.20,3.00,11,1
9,73.16,2022-07-08,29,7,352,10,35,6.0,116,7,9,0.0,1027,94,7,7,212.80,4.55,12,3
10,122.00,2022-07-08,29,7,351,10,25,7.0,113,7,10,0.0,1026,80,9,9,378.20,9.28,12,4
13,141.70,2022-07-08,26,7,350,10,14,8.0,113,7,13,0.0,1025,66,12,12,469.20,8.55,12,4
16,153.34,2022-07-08,26,7,349,10,4,9.0,113,6,16,0.0,1024,53,16,16,481.51,8.73,12,5
17,163.26,2022-07-08,24,7,348,10,2,10.0,113,5,17,0.0,1024,46,17,17,502.71,9.25,11,5
19,170.20,2022-07-08,23,7,348,10,1,11.0,113,5,19,0.0,1024,40,19,19,528.17,9.68,11,5
21,161.54,2022-07-08,22,6,347,10,0,12.0,113,5,21,0.0,1023,34,21,21,545.60,9.84,10,6
22,164.36,2022-07-08,21,6,345,10,1,13.0,113,6,24,0.0,1023,33,24,22,569.00,9.71,10,6
24,157.20,2022-07-08,21,6,343,10,1,14.0,113,7,24,0.0,1023,33,24,24,560.40,8.39,10,6
25,148.40,2022-07-08,21,6,342,10,2,15.0,113,8,25,0.0,1023,33,25,25,560.80,8.93,10,6
24,134.61,2022-07-08,21,6,341,10,2,16.0,113,8,25,0.0,1023,37,25,24,536.60,8.14,10,6
23,133.99,2022-07-08,20,6,341,10,2,17.0,113,9,25,0.0,1023,40,25,23,529.60,8.09,10,6
23,117.73,2022-07-08,19,6,341,10,2,18.0,113,10,24,0.0,1023,44,24,23,476.40,7.47,9,1
21,61.57,2022-07-08,18,6,345,10,3,19.0,113,11,21,0.0,1025,54,21,21,166.20,3.47,9,1
18,48.40,2022-07-08,13,6,350,10,4,20.0,113,11,18,0.0,1026,65,18,18,146.80,3.46,9,1
16,47.30,2022-07-08,15,6,355,10,5,21.0,113,11,16,0.0,1027,75,16,16,143.00,3.46,9,1
16,44.43,2022-07-08,15,6,355,10,3,22.0,113,10,16,0.0,1027,71,16,16,139.40,3.01,9,1
15,40.88,2022-07-08,15,5,354,10,2,23.0,113,9,15,0.0,1028,67,15,15,139.20,2.14,8,1
14,39.70,2022-07-09,15,5,354,10,0,0.0,113,9,14,0.0,1028,63,14,14,133.80,2.13,8,1
14,39.80,2022-07-09,16,5,353,10,0,1.0,113,8,14,0.0,1028,61,13,13,131.20,2.06,8,1
14,38.93,2022-07-09,16,5,352,10,0,2.0,113,8,14,0.0,1027,59,13,13,129.80,2.17,8,1
13,39.29,2022-07-09,17,5,352,10,0,3.0,113,7,13,0.0,1027,58,13,13,129.20,2.13,8,1
13,38.99,2022-07-09,17,5,352,10,0,4.0,113,6,13,0.0,1027,56,12,12,127.20,2.08,8,1
12,38.70,2022-07-09,17,5,353,10,0,5.0,113,5,12,0.0,1027,54,11,11,127.80,2.07,8,1
11,37.50,2022-07-09,17,5,354,10,0,6.0,113,1,11,0.0,1027,52,10,10,126.80,2.01,8,4
14,36.80,2022-07-09,14,5,353,10,0,7.0,113,2,14,0.0,1026,47,13,13,124.40,1.97,8,4
18,36.50,2022-07-09,15,5,353,10,0,8.0,113,6,18,0.0,1025,41,18,18,133.80,1.98,8,5
20,37.44,2022-07-09,15,5,352,10,0,9.0,113,4,20,0.0,1024,36,20,20,140.00,1.98,8,5
21,38.56,2022-07-09,16,5,351,10,0,10.0,113,4,21,0.0,1024,33,21,21,147.00,1.96,7,6
22,38.80,2022-07-09,17,5,350,10,0,11.0,113,4,23,0.0,1024,30,22,22,151.00,2.06,7,6
23,39.00,2022-07-09,17,4,349,10,0,12.0,113,3,23,0.0,1023,27,23,23,154.40,2.03,7,6
24,39.50,2022-07-09,17,5,349,10,0,13.0,113,4,24,0.0,1023,27,24,24,153.60,2.01,7,6
25,38.20,2022-07-09,18,5,349,10,0,14.0,113,5,25,0.0,1023,27,25,25,158.20,2.10,8,7
27,39.14,2022-07-09,19,5,349,10,0,15.0,113,6,26,0.0,1022,27,26,27,157.20,2.06,8,7
26,39.86,2022-07-09,20,5,348,10,1,16.0,113,7,25,0.0,1022,30,25,26,153.40,2.00,8,7
25,38.43,2022-07-09,20,6,348,10,2,17.0,113,7,25,0.0,1022,33,25,25,152.60,2.02,9,6
24,39.18,2022-07-09,19,6,348,10,3,18.0,113,8,25,0.0,1023,37,25,24,150.60,2.02,9,1
22,39.50,2022-07-09,18,6,350,10,2,19.0,113,10,24,0.0,1024,44,22,22,146.40,2.04,9,1
20,38.40,2022-07-09,13,5,353,10,1,20.0,113,11,20,0.0,1025,52,20,20,147.60,2.01,8,1
18,39.60,2022-07-09,15,5,356,10,0,21.0,113,10,18,0.0,1026,59,18,18,146.40,2.09,8,1
17,39.63,2022-07-09,15,5,355,10,0,22.0,113,10,17,0.0,1026,59,17,17,140.86,2.10,8,1
16,39.57,2022-07-09,15,5,355,10,0,23.0,113,10,16,0.0,1026,59,16,16,140.74,2.09,8,1
16,39.50,2022-07-10,16,5,354,10,0,0.0,113,9,16,0.0,1026,59,16,16,135.20,2.12,8,1
15,39.13,2022-07-10,16,5,353,10,0,1.0,113,9,15,0.0,1025,58,15,15,130.76,2.10,8,1
15,39.08,2022-07-10,16,5,352,10,0,2.0,113,8,15,0.0,1025,57,14,14,133.64,2.10,8,1
14,40.00,2022-07-10,17,5,351,10,0,3.0,113,8,14,0.0,1025,57,14,14,132.60,2.13,8,1
14,39.00,2022-07-10,17,5,352,10,0,4.0,113,8,14,0.0,1024,57,14,14,130.20,2.07,8,1
14,38.50,2022-07-10,17,5,353,10,0,5.0,113,7,14,0.0,1024,57,13,13,131.20,2.10,8,1
14,37.50,2022-07-10,17,5,354,10,0,6.0,113,7,14,0.0,1023,57,13,13,130.00,2.04,8,4
15,36.70,2022-07-10,14,5,352,10,0,7.0,113,4,15,0.0,1022,50,15,15,130.60,1.99,7,4
19,37.94,2022-07-10,11,4,350,10,0,8.0,113,8,19,0.0,1022,43,19,19,139.20,2.00,7,5
21,38.56,2022-07-10,12,4,348,10,0,9.0,113,7,21,0.0,1021,36,21,21,145.60,2.05,6,6
22,38.60,2022-07-10,13,4,344,10,0,10.0,113,7,24,0.0,1020,33,22,22,149.00,2.11,6,6
23,39.80,2022-07-10,14,4,340,10,0,11.0,113,7,24,0.0,1020,30,24,23,152.20,2.01,6,6
24,39.50,2022-07-10,15,3,337,10,0,12.0,113,7,25,0.0,1019,27,25,24,151.80,2.04,5,6
25,39.20,2022-07-10,16,4,342,10,1,13.0,113,4,24,0.0,1019,26,24,25,155.40,2.01,6,6
26,39.50,2022-07-10,18,4,348,10,1,14.0,113,5,25,0.0,1018,26,25,26,156.80,2.01,6,7
28,40.00,2022-07-10,19,4,354,10,2,15.0,113,6,26,0.0,1018,26,26,28,154.80,2.04,7,7
27,39.21,2022-07-10,18,4,354,10,2,16.0,113,7,26,0.0,1018,29,26,27,154.60,2.02,6,7
26,40.29,2022-07-10,16,4,355,10,3,17.0,113,8,25,0.0,1018,32,25,26,151.20,2.01,6,7
25,40.30,2022-07-10,14,3,355,10,4,18.0,113,9,25,0.0,1018,35,25,25,151.00,2.02,5,1
23,39.70,2022-07-10,14,4,356,10,4,19.0,113,11,25,0.0,1019,43,25,23,149.20,2.01,6,1
21,39.20,2022-07-10,10,4,358,10,5,20.0,113,11,21,0.0,1020,51,21,21,150.60,2.06,6,1
19,39.30,2022-07-10,12,4,359,10,5,21.0,113,11,19,0.0,1021,59,19,19,149.40,2.21,7,1
18,40.07,2022-07-10,12,4,358,10,3,22.0,113,10,18,0.0,1021,56,18,18,146.40,2.11,6,1
18,40.63,2022-07-10,11,4,357,10,2,23.0,113,10,18,0.0,1021,53,18,18,143.40,2.11,6,1
17,39.80,2022-07-11,11,3,356,10,0,0.0,113,9,17,0.0,1021,50,17,17,138.00,2.11,5,1
17,39.80,2022-07-11,10,3,357,10,0,1.0,113,9,17,0.0,1021,48,17,17,134.40,2.11,5,1
16,39.33,2022-07-11,9,3,357,10,0,2.0,113,8,16,0.0,1020,47,16,16,133.80,2.12,4,1
16,39.58,2022-07-11,8,2,357,10,0,3.0,113,8,16,0.0,1020,45,16,16,133.80,2.12,4,1
15,41.05,2022-07-11,7,2,351,10,0,4.0,113,8,15,0.0,1020,47,15,15,132.40,2.19,3,1
15,49.54,2022-07-11,7,2,346,10,0,5.0,113,8,15,0.0,1020,48,15,15,130.63,3.35,3,1
15,69.01,2022-07-11,6,2,340,10,0,6.0,113,8,15,0.0,1020,49,15,15,223.97,4.45,3,4
17,117.30,2022-07-11,10,2,305,10,0,7.0,113,9,17,0.0,1019,46,17,17,374.00,8.08,3,5
19,135.60,2022-07-11,10,2,270,10,0,8.0,113,10,19,0.0,1018,43,19,19,389.60,8.43,4,5
21,163.20,2022-07-11,10,2,235,10,0,9.0,113,7,21,0.0,1018,40,21,21,415.00,8.22,4,6
23,175.20,2022-07-11,11,2,234,10,1,10.0,113,10,25,0.0,1017,36,25,23,451.80,8.79,4,6
23,186.20,2022-07-11,12,2,233,10,2,11.0,113,5,24,0.0,1017,31,24,23,461.60,9.39,3,6
25,182.40,2022-07-11,15,2,231,10,70,12.0,176,4,24,0.1,1017,27,24,25,501.40,8.55,3,5
26,179.00,2022-07-11,15,2,171,10,86,13.0,176,6,25,0.1,1016,27,25,26,484.00,9.00,3,6
27,160.70,2022-07-11,15,3,111,10,3,14.0,113,10,26,0.0,1016,27,26,27,464.20,8.27,4,7
28,152.40,2022-07-11,14,3,52,10,72,15.0,176,11,27,0.1,1016,27,27,28,465.40,9.37,5,6
28,137.30,2022-07-11,13,3,62,10,87,16.0,176,10,27,0.1,1016,34,27,28,438.00,8.30,5,6
26,130.47,2022-07-11,10,3,72,10,78,17.0,305,11,26,1.1,1017,42,26,26,408.40,7.82,4,6
24,119.53,2022-07-11,9,3,82,10,5,18.0,113,12,25,0.0,1018,49,25,24,378.40,7.12,4,1
23,67.20,2022-07-11,9,2,101,10,5,19.0,113,13,25,0.0,1018,55,25,23,169.60,3.20,3,1
21,50.40,2022-07-11,4,2,119,10,5,20.0,113,13,24,0.0,1019,61,21,21,153.40,3.16,3,1
20,48.10,2022-07-11,4,1,138,10,5,21.0,113,12,20,0.0,1020,67,20,20,150.00,3.13,2,1
19,45.40,2022-07-11,5,1,197,10,4,22.0,113,12,19,0.0,1021,66,19,19,145.20,2.67,2,1
18,40.60,2022-07-11,6,2,256,10,3,23.0,113,12,18,0.0,1022,65,18,18,141.00,1.76,3,1
18,40.00,2022-07-12,7,2,315,10,2,0.0,113,11,18,0.0,1023,64,18,18,138.60,1.82,3,1
17,40.50,2022-07-12,7,2,327,10,2,1.0,113,10,17,0.0,1023,59,17,17,136.20,1.80,3,1
17,39.70,2022-07-12,7,2,340,10,2,2.0,113,9,17,0.0,1022,54,17,17,136.20,1.81,3,1
17,39.70,2022-07-12,7,2,352,10,2,3.0,113,8,17,0.0,1022,49,17,17,136.00,1.83,3,1
16,41.20,2022-07-12,8,2,353,10,2,4.0,113,8,16,0.0,1022,48,16,16,130.60,1.97,4,1
15,48.90,2022-07-12,8,2,353,10,2,5.0,113,7,15,0.0,1022,47,15,15,130.60,3.40,4,1
15,73.80,2022-07-12,9,3,354,10,2,6.0,113,6,15,0.0,1023,46,16,16,193.60,5.43,4,5
17,122.10,2022-07-12,7,2,236,10,2,7.0,113,7,17,0.0,1022,41,17,17,359.20,9.29,4,5
20,131.20,2022-07-12,5,2,119,10,2,8.0,113,9,20,0.0,1022,36,20,20,429.40,8.44,3,5
22,151.50,2022-07-12,10,2,1,10,2,9.0,113,8,24,0.0,1022,31,24,22,438.20,7.95,3,6
24,159.38,2022-07-12,12,2,109,10,1,10.0,113,8,24,0.0,1021,28,24,24,465.19,7.84,3,6
25,176.43,2022-07-12,14,2,218,10,1,11.0,113,7,25,0.0,1021,26,25,25,496.01,7.78,4,6
26,179.79,2022-07-12,16,3,326,10,0,12.0,113,7,26,0.0,1021,23,26,26,499.20,7.79,4,7
27,175.30,2022-07-12,16,3,337,10,0,13.0,113,4,25,0.0,1021,23,25,27,503.20,7.88,5,7
29,155.70,2022-07-12,17,4,348,10,0,14.0,113,5,27,0.0,1021,22,27,29,497.26,7.73,6,7
29,146.40,2022-07-12,17,5,359,10,0,15.0,113,9,28,0.0,1020,22,28,29,506.54,7.48,8,7
29,130.20,2022-07-12,16,4,242,10,0,16.0,113,7,27,0.0,1020,25,27,29,504.00,7.46,7,7
28,124.70,2022-07-12,15,4,125,10,0,17.0,113,8,27,0.0,1021,28,27,28,500.00,7.39,7,7
27,112.60,2022-07-12,14,4,7,10,0,18.0,113,8,26,0.0,1021,31,26,27,468.40,6.70,6,1
24,62.20,2022-07-12,11,3,114,10,0,19.0,113,8,25,0.0,1022,38,25,24,172.60,2.83,5,1
22,51.10,2022-07-12,11,3,221,10,0,20.0,113,12,25,0.0,1023,45,25,22,151.00,2.81,4,1
21,49.30,2022-07-12,7,2,327,10,0,21.0,113,11,21,0.0,1024,51,21,21,147.60,2.80,3,1
20,45.30,2022-07-12,8,2,332,10,1,22.0,113,11,20,0.0,1024,51,20,20,144.00,2.32,4,1
20,40.50,2022-07-12,9,3,336,10,2,23.0,113,11,20,0.0,1025,51,20,20,140.40,1.46,4,1
19,39.20,2022-07-13,10,3,340,10,3,0.0,113,11,19,0.0,1025,52,19,19,136.00,1.46,5,1
19,39.70,2022-07-13,9,3,342,10,2,1.0,113,10,19,0.0,1025,50,19,19,133.60,1.50,5,1
18,39.00,2022-07-13,9,3,344,10,1,2.0,113,10,18,0.0,1025,48,18,18,130.20,1.47,4,1
18,39.30,2022-07-13,9,3,346,10,0,3.0,113,9,18,0.0,1025,46,18,18,133.00,1.53,4,1
17,41.20,2022-07-13,9,3,349,10,0,4.0,113,9,17,0.0,1025,46,17,17,129.40,1.83,4,1
15,48.30,2022-07-13,9,3,352,10,0,5.0,113,4,15,0.0,1025,46,15,15,128.40,3.13,5,1
15,75.10,2022-07-13,10,3,356,10,0,6.0,113,4,15,0.0,1025,47,15,15,242.00,5.06,5,5
18,117.96,2022-07-13,7,2,241,10,0,7.0,113,4,18,0.0,1025,41,18,18,396.13,8.81,4,5
21,133.54,2022-07-13,10,2,127,10,0,8.0,113,4,21,0.0,1024,35,21,21,408.68,8.20,3,6
24,161.76,2022-07-13,9,1,12,10,0,9.0,113,5,24,0.0,1023,29,24,24,441.80,7.75,2,6
25,170.44,2022-07-13,11,2,111,10,76,10.0,176,4,24,0.1,1023,26,24,25,494.40,7.83,3,5
26,174.90,2022-07-13,13,2,211,10,87,11.0,176,3,25,0.1,1023,23,25,26,524.00,7.83,4,6
27,172.90,2022-07-13,14,3,310,10,87,12.0,176,3,25,0.1,1023,21,25,27,516.00,7.80,4,6
28,169.10,2022-07-13,17,5,327,10,80,13.0,176,4,26,0.1,1022,21,26,28,530.80,8.21,8,6
29,162.10,2022-07-13,21,8,343,10,86,14.0,176,6,27,0.2,1022,22,27,29,528.60,7.90,12,6
29,156.10,2022-07-13,19,7,359,10,77,15.0,176,10,28,0.1,1022,23,28,29,529.80,9.15,11,6
28,141.30,2022-07-13,15,6,353,10,78,16.0,176,11,28,0.2,1022,26,28,28,521.80,9.20,9,6
28,135.50,2022-07-13,15,6,347,10,78,17.0,176,8,27,0.4,1022,30,27,28,512.00,9.06,10,6
27,122.50,2022-07-13,12,4,341,10,88,18.0,176,9,26,0.3,1023,33,26,27,515.20,6.92,6,1
24,67.46,2022-07-13,11,3,344,10,85,19.0,176,10,25,0.1,1024,42,25,24,222.40,2.84,4,1
22,51.54,2022-07-13,8,2,347,10,0,20.0,113,13,25,0.0,1025,51,25,22,192.80,2.82,3,1
20,49.30,2022-07-13,7,0,350,10,0,21.0,113,14,20,0.0,1026,60,20,20,183.20,2.90,1,1
20,45.80,2022-07-13,7,1,351,10,0,22.0,113,13,20,0.0,1026,61,20,20,173.60,2.42,1,1
19,40.50,2022-07-13,9,1,353,10,0,23.0,113,13,19,0.0,1026,63,19,19,163.20,1.54,2,1
19,40.00,2022-07-14,11,2,354,10,0,0.0,113,13,19,0.0,1026,65,19,19,143.60,1.58,3,1
18,39.91,2022-07-14,12,3,356,10,0,1.0,113,12,18,0.0,1026,57,18,18,140.60,1.54,4,1
18,39.13,2022-07-14,11,3,357,10,0,2.0,113,10,18,0.0,1026,49,18,18,137.00,1.55,5,1
17,39.86,2022-07-14,14,4,359,10,0,3.0,113,9,17,0.0,1025,41,17,17,137.60,1.56,6,1
17,41.90,2022-07-14,14,4,358,10,0,4.0,113,8,17,0.0,1025,40,17,17,134.80,1.99,7,1
17,55.30,2022-07-14,15,4,357,10,1,5.0,113,8,17,0.0,1025,38,17,17,219.20,3.71,7,1
16,121.10,2022-07-14,15,4,357,10,1,6.0,113,7,16,0.0,1025,37,16,16,366.20,9.19,7,5
18,116.50,2022-07-14,13,4,357,10,1,7.0,113,8,18,0.0,1025,33,18,18,390.20,9.05,7,5
21,136.10,2022-07-14,11,4,358,10,0,8.0,113,9,21,0.0,1024,29,21,21,396.60,9.15,7,6
23,161.20,2022-07-14,13,4,359,10,0,9.0,113,1,23,0.0,1024,24,23,23,423.40,8.66,7,6
25,180.63,2022-07-14,15,5,356,10,0,10.0,113,7,25,0.0,1023,22,25,25,490.69,8.77,8,6
26,181.77,2022-07-14,18,5,353,10,0,11.0,113,6,25,0.0,1023,19,25,26,564.31,11.07,8,7
27,180.24,2022-07-14,19,5,350,10,0,12.0,113,5,26,0.0,1022,17,26,27,540.00,10.45,9,7
27,187.16,2022-07-14,20,6,349,10,1,13.0,113,-1,25,0.0,1022,16,25,27,545.80,9.30,9,7
29,154.00,2022-07-14,21,6,347,10,2,14.0,113,0,26,0.0,1022,16,26,29,558.20,8.46,10,7
30,148.20,2022-07-14,22,6,346,10,2,15.0,113,1,28,0.0,1021,16,28,30,566.60,7.41,10,8
29,137.50,2022-07-14,24,7,346,10,2,16.0,113,3,27,0.0,1021,19,27,29,567.80,7.44,11,7
28,127.10,2022-07-14,23,7,346,10,1,17.0,113,4,26,0.0,1021,22,26,28,551.00,7.51,12,7
27,114.50,2022-07-14,21,8,346,10,0,18.0,113,5,26,0.0,1021,25,26,27,497.00,6.80,12,1
